time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:30:01.219000000,Add Order,1580394601219000000,A,78351,S,2000.0,25.38,253800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:01.476000000,Add Order,1580394601476000000,A,82101,B,9900.0,25.17,251700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:01.720000000,Add Order,1580394601720000000,A,85700,B,2000.0,25.07,250700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:01.720000000,Add Order,1580394601720000000,A,85701,S,2000.0,25.27,252700.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:01.721000000,Add Order,1580394601721000000,A,85717,S,2000.0,25.28,252800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:01.721000000,Add Order,1580394601721000000,A,85721,B,2000.0,25.06,250600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:01.722000000,Add Order,1580394601722000000,A,85749,B,2000.0,25.05,250500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:01.722000000,Add Order,1580394601722000000,A,85752,S,2000.0,25.29,252900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.016000000,Add Order,1580394602016000000,A,89606,B,100.0,25.16,251600.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.018000000,Add Order,1580394602018000000,A,89622,B,100.0,25.15,251500.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.019000000,Add Order,1580394602019000000,A,89638,B,100.0,25.14,251400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.222000000,Add Order,1580394602222000000,A,93054,B,2000.0,25.09,250900.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.222000000,Add Order,1580394602222000000,A,93055,S,2000.0,25.23,252300.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.223000000,Add Order,1580394602223000000,A,93069,B,2000.0,25.08,250800.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.223000000,Add Order,1580394602223000000,A,93071,S,2000.0,25.24,252400.0,XIU,79.0,,,,,,,,,,,,,,
2020-01-30 09:30:02.224000000,Add Order,1580394602224000000,A,93088,S,2000.0,25.25,252500.0,XIU,79.0,,,,,,,,,,,,,,
