time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:30:12.695000000,Add Order,1580394612695000000,A,176798,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.725000000,Add Order,1580394612725000000,A,176988,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.746000000,Add Order,1580394612746000000,A,177099,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.788000000,Add Order,1580394612788000000,A,177321,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.832000000,Add Order,1580394612832000000,A,177554,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.962000000,Add Order,1580394612962000000,A,178269,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:12.995000000,Add Order,1580394612995000000,A,178433,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.050000000,Add Order,1580394613050000000,A,178857,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.207000000,Add Order,1580394613207000000,A,179536,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.310000000,Add Order,1580394613310000000,A,180151,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.368000000,Add Order,1580394613368000000,A,180310,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.776000000,Add Order,1580394613776000000,A,182835,S,8000.0,25.21,252100.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:13.993000000,Add Order,1580394613993000000,A,133528,S,7900.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.141000000,Add Order,1580394614141000000,A,184482,S,8000.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.248000000,Add Order,1580394614248000000,A,185283,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.248000000,Add Order,1580394614248000000,A,185286,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.279000000,Add Order,1580394614279000000,A,185547,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.320000000,Add Order,1580394614320000000,A,185747,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.381000000,Add Order,1580394614381000000,A,185969,S,16000.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.388000000,Add Order,1580394614388000000,A,185986,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.729000000,Add Order,1580394614729000000,A,187532,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:14.919000000,Add Order,1580394614919000000,A,188595,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.053000000,Add Order,1580394615053000000,A,189557,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.108000000,Add Order,1580394615108000000,A,190267,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.187000000,Add Order,1580394615187000000,A,191271,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.218000000,Add Order,1580394615218000000,A,191505,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.263000000,Add Order,1580394615263000000,A,191845,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.301000000,Add Order,1580394615301000000,A,192173,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.896000000,Add Order,1580394615896000000,A,196428,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:15.946000000,Add Order,1580394615946000000,A,196833,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.016000000,Add Order,1580394616016000000,A,197191,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.138000000,Add Order,1580394616138000000,A,197673,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.188000000,Add Order,1580394616188000000,A,197964,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.363000000,Add Order,1580394616363000000,A,198780,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.430000000,Add Order,1580394616430000000,A,199254,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.466000000,Add Order,1580394616466000000,A,199484,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.684000000,Add Order,1580394616684000000,A,200822,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.715000000,Add Order,1580394616715000000,A,201084,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.828000000,Add Order,1580394616828000000,A,201992,B,700.0,25.13,251300.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.840000000,Add Order,1580394616840000000,A,202172,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.931000000,Add Order,1580394616931000000,A,203366,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:16.963000000,Add Order,1580394616963000000,A,203668,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:17.006000000,Add Order,1580394617006000000,A,204391,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:17.046000000,Add Order,1580394617046000000,A,204853,S,700.0,25.2,252000.0,XIU,80.0,,,,,,,,,,,,,,
2020-01-30 09:30:17.130000000,Add Order,1580394617130000000,A,205450,B,700.0,25.14,251400.0,XIU,80.0,,,,,,,,,,,,,,
