time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:31:31.010000000,Add Order,1580394691010000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:31.011000000,Add Order,1580394691011000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:31.589000000,Add Order,1580394691589000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.138000000,Add Order,1580394692138000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.138000000,Add Order,1580394692138000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.176000000,Add Order,1580394692176000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.195000000,Add Order,1580394692195000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.200000000,Add Order,1580394692200000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.201000000,Add Order,1580394692201000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.522000000,Add Order,1580394692522000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.523000000,Add Order,1580394692523000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.567000000,Add Order,1580394692567000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.943000000,Add Order,1580394692943000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.945000000,Add Order,1580394692945000000,A,493501,S,5600.0,25.25,252500.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:31:32.947000000,Add Order,1580394692947000000,A,493501,S,5600.0,25.21,252100.0,XIU,9.0,,,,,,,,,,,,,,
